Site Name,Measure Names,Date Time,Measure Values
Confluence,"fChl, water, in situ, ug/l",5/16/2024 6:15:00 PM,1.71
Confluence,"fChl, water, in situ, ug/l",5/16/2024 6:00:00 PM,1.78
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:45:00 PM,1.925
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:30:00 PM,1.82
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:15:00 PM,1.845
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:00:00 PM,1.78
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:45:00 PM,1.835
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:30:00 PM,1.815
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:15:00 PM,1.835
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:00:00 PM,1.91
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:45:00 PM,1.865
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:30:00 PM,1.76
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:15:00 PM,1.86
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:00:00 PM,1.75
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:45:00 PM,1.64
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:30:00 PM,1.705
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:15:00 PM,1.64
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:00:00 PM,1.65
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:45:00 PM,1.65
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:30:00 PM,1.57
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:15:00 PM,1.595
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:00:00 PM,1.62
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:45:00 PM,1.71
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:30:00 PM,1.65
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:15:00 PM,1.665
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:00:00 PM,1.6
Confluence,"fChl, water, in situ, ug/l",5/16/2024 11:45:00 AM,1.58
Confluence,"fChl, water, in situ, ug/l",5/16/2024 11:30:00 AM,1.51
Confluence,"fChl, water, in situ, ug/l",5/16/2024 11:15:00 AM,1.64
Confluence,"fChl, water, in situ, ug/l",5/16/2024 11:00:00 AM,1.635
Confluence,"fChl, water, in situ, ug/l",5/16/2024 10:45:00 AM,1.605
Confluence,"fChl, water, in situ, ug/l",5/16/2024 10:30:00 AM,1.605
Confluence,"fChl, water, in situ, ug/l",5/16/2024 10:15:00 AM,1.59
Confluence,"fChl, water, in situ, ug/l",5/16/2024 10:00:00 AM,1.55
Confluence,"fChl, water, in situ, ug/l",5/16/2024 9:45:00 AM,1.57
Confluence,"fChl, water, in situ, ug/l",5/16/2024 9:30:00 AM,1.59
Confluence,"fChl, water, in situ, ug/l",5/16/2024 9:15:00 AM,1.61
Confluence,"fChl, water, in situ, ug/l",5/16/2024 9:00:00 AM,1.485
Confluence,"fChl, water, in situ, ug/l",5/16/2024 8:45:00 AM,1.56
Confluence,"fChl, water, in situ, ug/l",5/16/2024 8:30:00 AM,1.58
Confluence,"fChl, water, in situ, ug/l",5/16/2024 8:15:00 AM,1.625
Confluence,"fChl, water, in situ, ug/l",5/16/2024 8:00:00 AM,1.61
Confluence,"fChl, water, in situ, ug/l",5/16/2024 7:45:00 AM,1.51
Confluence,"fChl, water, in situ, ug/l",5/16/2024 7:30:00 AM,1.635
Confluence,"fChl, water, in situ, ug/l",5/16/2024 7:15:00 AM,1.62
Confluence,"fChl, water, in situ, ug/l",5/16/2024 7:00:00 AM,1.75
Confluence,"fChl, water, in situ, ug/l",5/16/2024 6:45:00 AM,1.655
Confluence,"fChl, water, in situ, ug/l",5/16/2024 6:30:00 AM,1.685
Confluence,"fChl, water, in situ, ug/l",5/16/2024 6:15:00 AM,1.615
Confluence,"fChl, water, in situ, ug/l",5/16/2024 6:00:00 AM,1.635
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:45:00 AM,1.75
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:30:00 AM,1.98
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:15:00 AM,1.885
Confluence,"fChl, water, in situ, ug/l",5/16/2024 5:00:00 AM,1.69
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:45:00 AM,1.99
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:30:00 AM,1.67
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:15:00 AM,1.76
Confluence,"fChl, water, in situ, ug/l",5/16/2024 4:00:00 AM,1.99
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:45:00 AM,1.96
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:30:00 AM,1.72
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:15:00 AM,1.875
Confluence,"fChl, water, in situ, ug/l",5/16/2024 3:00:00 AM,1.925
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:45:00 AM,1.93
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:30:00 AM,1.83
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:15:00 AM,1.79
Confluence,"fChl, water, in situ, ug/l",5/16/2024 2:00:00 AM,1.79
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:45:00 AM,1.8
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:30:00 AM,1.84
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:15:00 AM,1.895
Confluence,"fChl, water, in situ, ug/l",5/16/2024 1:00:00 AM,1.905
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:45:00 AM,1.855
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:30:00 AM,1.985
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:15:00 AM,1.9
Confluence,"fChl, water, in situ, ug/l",5/16/2024 12:00:00 AM,1.995
Confluence,"fChl, water, in situ, ug/l",5/15/2024 11:45:00 PM,2.035
Confluence,"fChl, water, in situ, ug/l",5/15/2024 11:30:00 PM,2.02
Confluence,"fChl, water, in situ, ug/l",5/15/2024 11:15:00 PM,2.055
Confluence,"fChl, water, in situ, ug/l",5/15/2024 11:00:00 PM,1.92
Confluence,"fChl, water, in situ, ug/l",5/15/2024 10:45:00 PM,1.95
Confluence,"fChl, water, in situ, ug/l",5/15/2024 10:30:00 PM,1.845
Confluence,"fChl, water, in situ, ug/l",5/15/2024 10:15:00 PM,1.885
Confluence,"fChl, water, in situ, ug/l",5/15/2024 10:00:00 PM,1.925
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:45:00 PM,1.925
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:30:00 PM,1.935
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:15:00 PM,1.89
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:00:00 PM,2.115
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:45:00 PM,2.17
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:30:00 PM,1.84
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:15:00 PM,1.8
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:00:00 PM,1.75
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:45:00 PM,1.75
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:30:00 PM,1.72
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:15:00 PM,1.475
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:00:00 PM,1.415
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:45:00 PM,1.425
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:30:00 PM,1.53
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:15:00 PM,1.48
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:00:00 PM,1.51
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:45:00 PM,1.5
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:30:00 PM,1.645
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:15:00 PM,1.565
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:00:00 PM,1.59
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:45:00 PM,1.59
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:30:00 PM,1.575
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:15:00 PM,1.605
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:00:00 PM,1.615
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:45:00 PM,1.665
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:30:00 PM,1.61
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:15:00 PM,1.53
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:00:00 PM,1.58
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:45:00 PM,1.655
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:30:00 PM,1.59
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:15:00 PM,1.6
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:00:00 PM,1.645
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:45:00 PM,1.66
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:30:00 PM,1.62
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:15:00 PM,1.59
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:00:00 PM,1.5
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:45:00 PM,1.535
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:30:00 PM,1.56
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:15:00 PM,1.59
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:00:00 PM,1.555
Confluence,"fChl, water, in situ, ug/l",5/15/2024 11:45:00 AM,1.43
Confluence,"fChl, water, in situ, ug/l",5/15/2024 11:30:00 AM,1.66
Confluence,"fChl, water, in situ, ug/l",5/15/2024 10:00:00 AM,3.34
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:45:00 AM,3.18
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:30:00 AM,3.145
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:15:00 AM,3.4
Confluence,"fChl, water, in situ, ug/l",5/15/2024 9:00:00 AM,3.12
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:45:00 AM,3.32
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:30:00 AM,3.12
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:15:00 AM,3.21
Confluence,"fChl, water, in situ, ug/l",5/15/2024 8:00:00 AM,3.125
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:45:00 AM,3.17
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:30:00 AM,3.37
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:15:00 AM,3.17
Confluence,"fChl, water, in situ, ug/l",5/15/2024 7:00:00 AM,3.405
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:45:00 AM,3.19
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:30:00 AM,3.215
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:15:00 AM,3.18
Confluence,"fChl, water, in situ, ug/l",5/15/2024 6:00:00 AM,3.255
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:45:00 AM,3.52
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:30:00 AM,3.48
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:15:00 AM,3.505
Confluence,"fChl, water, in situ, ug/l",5/15/2024 5:00:00 AM,3.425
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:45:00 AM,3.51
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:30:00 AM,3.34
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:15:00 AM,3.18
Confluence,"fChl, water, in situ, ug/l",5/15/2024 4:00:00 AM,3.35
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:45:00 AM,3.46
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:30:00 AM,3.68
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:15:00 AM,3.62
Confluence,"fChl, water, in situ, ug/l",5/15/2024 3:00:00 AM,3.495
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:45:00 AM,3.465
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:30:00 AM,3.48
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:15:00 AM,3.58
Confluence,"fChl, water, in situ, ug/l",5/15/2024 2:00:00 AM,3.52
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:45:00 AM,3.515
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:30:00 AM,3.61
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:15:00 AM,3.52
Confluence,"fChl, water, in situ, ug/l",5/15/2024 1:00:00 AM,3.41
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:45:00 AM,3.53
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:30:00 AM,3.735
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:15:00 AM,3.61
Confluence,"fChl, water, in situ, ug/l",5/15/2024 12:00:00 AM,3.74
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:45:00 PM,3.79
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:30:00 PM,3.895
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:15:00 PM,3.72
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:00:00 PM,3.745
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:45:00 PM,3.785
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:30:00 PM,3.895
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:15:00 PM,3.65
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:00:00 PM,3.64
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:45:00 PM,3.64
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:30:00 PM,3.575
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:15:00 PM,3.615
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:00:00 PM,3.65
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:45:00 PM,3.65
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:30:00 PM,3.595
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:15:00 PM,3.6
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:00:00 PM,3.69
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:45:00 PM,3.405
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:30:00 PM,2.87
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:15:00 PM,2.785
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:00:00 PM,3.21
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:45:00 PM,2.655
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:30:00 PM,2.545
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:15:00 PM,2.665
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:00:00 PM,2.53
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:45:00 PM,2.74
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:30:00 PM,2.54
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:15:00 PM,2.89
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:00:00 PM,2.705
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:45:00 PM,2.695
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:30:00 PM,2.545
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:15:00 PM,2.855
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:00:00 PM,2.855
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:45:00 PM,2.84
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:30:00 PM,2.92
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:15:00 PM,2.875
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:00:00 PM,3.03
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:45:00 PM,3.045
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:30:00 PM,3.07
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:15:00 PM,3.01
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:00:00 PM,3.08
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:45:00 PM,2.92
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:30:00 PM,2.935
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:15:00 PM,2.935
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:00:00 PM,3.01
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:45:00 PM,2.89
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:30:00 PM,3.1
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:15:00 PM,3.025
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:00:00 PM,3.11
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:45:00 AM,3.15
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:30:00 AM,3.105
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:15:00 AM,3.045
Confluence,"fChl, water, in situ, ug/l",5/14/2024 11:00:00 AM,2.93
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:45:00 AM,2.895
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:30:00 AM,3.01
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:15:00 AM,3.155
Confluence,"fChl, water, in situ, ug/l",5/14/2024 10:00:00 AM,3.215
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:45:00 AM,3.17
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:30:00 AM,3.205
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:15:00 AM,2.96
Confluence,"fChl, water, in situ, ug/l",5/14/2024 9:00:00 AM,3.06
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:45:00 AM,3.11
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:30:00 AM,3.165
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:15:00 AM,3.455
Confluence,"fChl, water, in situ, ug/l",5/14/2024 8:00:00 AM,3.505
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:45:00 AM,3.46
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:30:00 AM,3.12
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:15:00 AM,3.25
Confluence,"fChl, water, in situ, ug/l",5/14/2024 7:00:00 AM,3.105
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:45:00 AM,3.25
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:30:00 AM,3.475
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:15:00 AM,3.28
Confluence,"fChl, water, in situ, ug/l",5/14/2024 6:00:00 AM,3.265
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:45:00 AM,3.35
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:30:00 AM,3.3
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:15:00 AM,3.25
Confluence,"fChl, water, in situ, ug/l",5/14/2024 5:00:00 AM,3.235
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:45:00 AM,3.23
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:30:00 AM,3.27
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:15:00 AM,3.29
Confluence,"fChl, water, in situ, ug/l",5/14/2024 4:00:00 AM,3.38
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:45:00 AM,3.38
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:30:00 AM,3.435
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:15:00 AM,3.36
Confluence,"fChl, water, in situ, ug/l",5/14/2024 3:00:00 AM,3.37
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:45:00 AM,3.385
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:30:00 AM,3.38
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:15:00 AM,3.42
Confluence,"fChl, water, in situ, ug/l",5/14/2024 2:00:00 AM,3.51
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:45:00 AM,3.68
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:30:00 AM,3.71
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:15:00 AM,3.665
Confluence,"fChl, water, in situ, ug/l",5/14/2024 1:00:00 AM,3.69
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:45:00 AM,3.6
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:30:00 AM,3.465
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:15:00 AM,3.61
Confluence,"fChl, water, in situ, ug/l",5/14/2024 12:00:00 AM,3.575
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:45:00 PM,3.585
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:30:00 PM,3.745
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:15:00 PM,3.685
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:00:00 PM,3.695
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:45:00 PM,3.65
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:30:00 PM,3.6
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:15:00 PM,3.59
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:00:00 PM,3.605
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:45:00 PM,3.58
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:30:00 PM,3.69
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:15:00 PM,3.66
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:00:00 PM,3.58
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:45:00 PM,3.615
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:30:00 PM,3.545
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:15:00 PM,3.53
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:00:00 PM,3.52
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:45:00 PM,3.49
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:30:00 PM,3.46
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:15:00 PM,3.49
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:00:00 PM,3.075
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:45:00 PM,2.96
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:30:00 PM,3.115
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:15:00 PM,3.2
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:00:00 PM,2.58
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:45:00 PM,2.565
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:30:00 PM,2.495
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:15:00 PM,2.7
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:00:00 PM,2.56
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:45:00 PM,2.64
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:30:00 PM,2.665
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:15:00 PM,2.55
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:00:00 PM,2.65
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:45:00 PM,2.63
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:30:00 PM,2.29
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:15:00 PM,2.525
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:00:00 PM,2.71
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:45:00 PM,2.77
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:30:00 PM,2.83
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:15:00 PM,2.755
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:00:00 PM,2.765
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:45:00 PM,2.8
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:30:00 PM,2.67
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:15:00 PM,2.75
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:00:00 PM,2.75
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:45:00 PM,2.795
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:30:00 PM,2.83
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:15:00 PM,2.72
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:00:00 PM,2.8
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:45:00 AM,2.78
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:30:00 AM,3.005
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:15:00 AM,3.04
Confluence,"fChl, water, in situ, ug/l",5/13/2024 11:00:00 AM,3.19
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:45:00 AM,3.06
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:30:00 AM,3.03
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:15:00 AM,3.15
Confluence,"fChl, water, in situ, ug/l",5/13/2024 10:00:00 AM,3.25
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:45:00 AM,3.235
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:30:00 AM,2.835
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:15:00 AM,2.865
Confluence,"fChl, water, in situ, ug/l",5/13/2024 9:00:00 AM,3.18
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:45:00 AM,3.23
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:30:00 AM,3.33
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:15:00 AM,3.36
Confluence,"fChl, water, in situ, ug/l",5/13/2024 8:00:00 AM,3.38
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:45:00 AM,3.505
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:30:00 AM,3.455
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:15:00 AM,3.235
Confluence,"fChl, water, in situ, ug/l",5/13/2024 7:00:00 AM,3.37
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:45:00 AM,2.92
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:30:00 AM,3.25
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:15:00 AM,3.41
Confluence,"fChl, water, in situ, ug/l",5/13/2024 6:00:00 AM,3.52
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:45:00 AM,3.48
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:30:00 AM,3.405
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:15:00 AM,3.42
Confluence,"fChl, water, in situ, ug/l",5/13/2024 5:00:00 AM,3.275
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:45:00 AM,3.27
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:30:00 AM,3.26
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:15:00 AM,3.28
